CarBrandName,Price,CarBrandImgHttpUrl,CarDetailUrl,VendorName,VendorImg,CarBrandList
发现运动版 插电混动,40.98万,//img4.bitautoimg.com/autoalbum/files/20221125/261/202211253508937201726132695_6.png,https://car.yiche.com/faxianyundongbanchadianhundong/,路虎,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png, 2022款 改款 P300e 性能版
揽胜 插电混动,219.80万,//img4.bitautoimg.com/autoalbum/files/20221013/604/202210131224562506760417280_6.png,https://car.yiche.com/lanshengchadianhundong/,路虎,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png, 2023款 P440e 典范加长版
揽胜极光 插电混动,41.58万,//img2.bitautoimg.com/autoalbum/files/20210829/056/0112480562_6.jpg,https://car.yiche.com/lanshengjiguangchadianhundong/,路虎,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png, 2022款 极光L P300e 性能版
发现,69.88-89.68万,//img4.bitautoimg.com/autoalbum/files/20210301/940/0402039409_6.jpg,https://car.yiche.com/diwudaifaxian/,路虎,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2023款 改款 2.0T 300PS S, 2023款 改款 3.0T 360PS R-Dynamic S, 2023款 改款 3.0T 360PS R-Dynamic SE, 2023款 改款 3.0T 360PS 大都会版"
揽胜运动版,96.80-128.80万,//img1.bitautoimg.com/autoalbum/files/20221028/801/202210286131697243380108783_6.png,https://car.yiche.com/lanshengyundongban/,路虎,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2023款 3.0T S, 2023款 3.0T Dynamic SE, 2023款 3.0T Dynamic HSE, 2023款 3.0T 首发版"
龙程V-Class,138.00万,//img3.bitautoimg.com/autoalbum/files/20211015/306/0213073065_6.jpg,https://car.yiche.com/longchengvclass/,龙程汽车,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png, 2021款 2.0T 手自一体 豪华型
凌际星云系列,118.00-138.00万,//img4.bitautoimg.com/autoalbum/files/20221207/188/202212072819039327018847906_6.png,https://car.yiche.com/lingjixingyunxilie/,LIMGENE凌际,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2022款 星云系列 2.0T 7座版, 2022款 星云系列 2.0T 6座版"
揽胜星脉,56.80-73.80万,//img4.bitautoimg.com/autoalbum/files/20220926/482/202209263264418116248270917_6.png,https://car.yiche.com/lanshengxingmai/,路虎,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2023款 250PS, 2023款 250PS 熠黑珍藏版, 2023款 340PS HSE R-Dynamic"
发现运动版,35.68-45.58万,//img4.bitautoimg.com/autoalbum/files/20221125/686/202211252601936339668619775_6.png,https://car.yiche.com/faxianyundongban-6168/,路虎,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2022款 改款 200PS 家庭版 5座, 2022款 改款 249PS R-Dynamic S 性能版 5座, 2022款 改款 249PS 大都会版 5座, 2022款 改款二 249PS R-Dynamic SE 性能科技版 5座, 2022款 改款 249PS R-Dynamic HSE 豪华定制版 7座, 2022款 249PS 大都会版 5座, 2022款 改款 249PS R-Dynamic SE 性能科技版 5座"
揽胜极光,38.98-47.58万,//img4.bitautoimg.com/autoalbum/files/20220907/503/202209071618251892550354152_6.png,https://car.yiche.com/lanshengjiguang/,路虎,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2022款 极光L 200PS R-Dynamic Standard 精英版, 2022款 改款 极光L 249PS R-Dynamic SE 豪华版, 2022款 极光L 249PS R-Dynamic 科林斯古铜特别版, 2022款 改款 极光L 249PS R-Dynamic HSE 奢享版, 2022款 极光L 249PS R-Dynamic SE 豪华版, 2022款 极光L 249PS R-Dynamic HSE 奢享版"
卫士,71.80-169.80万,//img4.bitautoimg.com/autoalbum/files/20220909/56/202209094567271341405678139_6.png,https://car.yiche.com/luhuweishi/,路虎,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2023款 改款 90 2.0T P300 SE, 2023款 改款 90 2.0T P300 X-DYNAMIC HSE, 2023款 改款 90 3.0T P400 XS, 2023款 改款 90 3.0T P400 暗黑特别版, 2023款 改款 110 3.0T P400 X-DYNAMIC HSE, 2023款 90 3.0T P400 75周年传奇版, 2023款 改款 110 3.0T P400 暗黑特别版, 2023款 110 3.0T P400 75周年传奇版, 2023款 改款 110 3.0T X P400, 2023款 130 3.0T P400 HSE, 2023款 130 3.0T P400 X, 2023款 改款 110 5.0S V8"
零跑S01,11.99-15.09万,//img3.bitautoimg.com/autoalbum/files/20200325/983/0357489834_6.jpg,https://car.yiche.com/lps01/,零跑汽车,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2021款 460 酷玩版, 2021款 460 Pro 酷玩版, 2020款 460 标准版, 2020款 460 Pro, 2019款 380 标准版, 2019款 380 Pro"
零跑T03,8.25-9.95万,//img4.bitautoimg.com/autoalbum/files/20200312/330/0442103301_6.jpg,https://car.yiche.com/lingpaot03/,零跑汽车,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2022款 301km 玛瑙版, 2022款 403km 皓玉版, 2022款 403km 琥珀版, 2022款 403km 耀金版, 2022款 403km 星钻版"
零跑C11 纯电动,18.58-23.98万,//img3.bitautoimg.com/autoalbum/files/20210519/309/0525493092_6.jpg,https://car.yiche.com/lingpaocmore/,零跑汽车,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2022款 510km 智行版, 2022款 610km 行政版, 2021款 改款 510km 豪华版 磷酸铁锂, 2021款 510km 行政版, 2021款 610km 尊享版, 2021款 550km 性能版"
零跑C11 增程版,15.98-20.00万,//img3.bitautoimg.com/autoalbum/files/20230206/947/20230206378565584494715620_6.png,https://car.yiche.com/lingpaoc11zengchengban/,零跑汽车,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2023款 基本版, 2023款 顶配版"
零跑C01,19.38-28.68万,//img3.bitautoimg.com/autoalbum/files/20220919/592/202209191647355520359252974_6.png,https://car.yiche.com/lingpaoc01/,零跑汽车,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2022款 525km 后驱标准续航版, 2022款 606km 后驱长续航版, 2022款 717km 后驱超长续航版, 2022款 630km 四驱双电机性能版, 2022款 630km 四驱双电机高性能版"
雷丁芒果Max,暂无,//img2.bitautoimg.com/autoalbum/files/20220517/675/20220517923276216667586453_6.png,https://car.yiche.com/leidinga11e/,雷丁,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png, 2022款 雷丁芒果Max 200高配款
芒果Pro,3.98-6.19万,//img1.bitautoimg.com/autoalbum/files/20220119/842/202201192210258422284275077_6.png,https://car.yiche.com/mangguopro/,雷丁,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2022款 130km 135基础版, 2022款 200km 220标准版, 2022款 200km 220高配版"
雷丁芒果,4.89-5.59万,//img2.bitautoimg.com/autoalbum/files/20210414/728/1043567280_6.jpg,https://car.yiche.com/leidinga10e/,雷丁,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2022款 130km 150标准版 12.1kWh, 2022款 200km 220基础版 17.28kWh, 2022款 200km 220经典版 17.28kWh"
克蒂圣姆峰系列,84.80-158.80万,//img4.bitautoimg.com/autoalbum/files/20220412/171/202204121757974768617176946_6.png,https://car.yiche.com/bahexilie/,克蒂汽车,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2023款 2.0T M3 7座, 2023款 2.0T MH7经典版 7座, 2023款 2.0T MH7商务版 7座, 2023款 2.0T MH9 4座"
克蒂怪兽SV系列,298.00万,//img1.bitautoimg.com/autoalbum/files/20220803/191/202208035784952052019199875_6.png,https://car.yiche.com/shengmufengsvxilie/,克蒂汽车,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png, 2021款 3.5T SV9
克蒂巴赫系列,69.80-128.80万,//img1.bitautoimg.com/autoalbum/files/20220412/521/202204121764974796552196782_6.png,https://car.yiche.com/shengmufengxilie/,克蒂汽车,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2023款 2.0T M3 7座, 2023款 2.0T MH3 7座, 2023款 2.0T VH3 7座, 2023款 2.0T VH7  7座, 2023款 2.0T MH7 7座, 2023款 2.0T VH8 7座, 2023款 2.0T VH9 4座"
霸界,34.98-42.98万,//img4.bitautoimg.com/autoalbum/files/20221212/187/202212121832083107718763099_6.png,https://car.yiche.com/bajie/,钧天,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2023款 EcoBoost 285 两驱风尚版 6座, 2023款 EcoBoost 285 两驱风尚版 7座, 2023款 EcoBoost 285 四驱风尚版 6座, 2023款 EcoBoost 285 四驱风尚版 7座, 2023款 EcoBoost 285 四驱钛金版 6座, 2023款 EcoBoost 285 四驱钛金版 7座, 2023款 EcoBoost 285 四驱ST-LINE版 6座, 2023款 EcoBoost 285 四驱ST-LINE版 7座"
金威,7.78-9.38万,//img2.bitautoimg.com/autoalbum/files/20220819/33/202208192178089211203322106_6.png,https://car.yiche.com/jinlongjinwei/,金龙,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2022款 捷运 1.8L 厢货平顶系列 2/5座 汽油, 2022款 捷运 1.8L 厢货中顶系列 2/5座 汽油, 2022款 捷运 1.8L 厢货高顶系列 2/5座 汽油, 2022款 捷运 1.8L 平顶系列 10座 汽油, 2022款 捷运 1.8L 中顶系列 10座 汽油, 2022款 捷运 1.8L 高顶系列 10座 汽油, 2022款 捷运 1.8L 厢货平顶商务型 2/5座 汽油, 2022款 捷运 1.8L 厢货中顶商务型 2/5座 汽油, 2022款 捷运 1.8L 厢货高顶商务型 2/5座 汽油, 2022款 捷运 1.8L 平顶商务型 10座 汽油, 2022款 捷运 1.8L 中顶商务型 10座 汽油, 2022款 捷运 1.8L 高顶商务型 10座 汽油, 2022款 捷运 2.2L 厢货平顶系列 2/5座 CNG, 2022款 捷运 2.2L 厢货中顶系列 2/5座 CNG, 2022款 捷运 2.2L 厢货高顶系列 2/5座 CNG, 2022款 捷运 2.2L 厢货平顶系列 2/5座 汽油, 2022款 捷运 2.2L 厢货中顶系列 2/5座 汽油, 2022款 捷运 2.2L 厢货高顶系列 2/5座 汽油, 2022款 捷运 2.2L 客车平顶 10座 汽油, 2022款 捷运 2.2L 客车中顶 10座 汽油, 2022款 捷运 2.2L 客车高顶 10座 汽油, 2022款 捷运 2.2L 厢货平顶商务型 2/5座 汽油, 2022款 捷运 2.2L 厢货中顶商务型 2/5座 汽油, 2022款 捷运 2.2L 厢货高顶商务型 2/5座 汽油, 2022款 捷运 2.2L 客车平顶商务型 10/11座 汽油, 2022款 捷运 2.2L 客车中顶商务型 10/11座 汽油, 2022款 捷运 2.2L 客车高顶商务型 10/11座 汽油"
凯翼昆仑,10.69-16.24万,//img4.bitautoimg.com/autoalbum/files/20230206/549/202302061441568029454961207_6.png,https://car.yiche.com/kaiyiifa01/,凯翼,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2023款 昆仑 300 高原版 5座, 2023款 昆仑 300 高原版 7座, 2023款 昆仑 300 山峰版 5座, 2023款 昆仑 300  山峰版 7座, 2023款 昆仑 300 天际版 5座, 2023款 昆仑 300 天际版 7座, 2023款 昆仑 300 星空版 5座, 2023款 昆仑 300 星空版 7座, 2023款 昆仑 300 行政版 5座, 2023款 昆仑 300 行政版 7座, 2023款 昆仑 500 天际版 5座, 2023款 昆仑 500 天际版 7座, 2023款 昆仑 500 星空版 5座, 2023款 昆仑 500 星空版 7座, 2023款 昆仑 500 银河版 5座, 2023款 昆仑 500 银河版 7座"
海豚EV,12.68-17.68万,//img1.bitautoimg.com/autoalbum/files/20190917/932/0342389327_6.jpg,https://car.yiche.com/haitunev/,开瑞,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2023款 270km 财富版, 2022款 270km 智享型, 2022款 270km 智慧型, 2022款 350km 智享型, 2022款 350km 智慧型, 2021款 基础版智享型, 2021款 基础版智慧型, 2021款 升级版智享型, 2021款 升级版智慧型, 2021款 长续航版智享型, 2021款 长续航版智慧型"
克蒂帝亚系列,42.80-51.80万,//img4.bitautoimg.com/autoalbum/files/20220803/612/202208033899951079261224314_6.png,https://car.yiche.com/kedidiyaxilie/,克蒂汽车,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2023款 2.0T M1, 2023款 2.0T MH1, 2023款 2.0T 耀云M1, 2023款 2.0T 耀影MH1"
Huracán,254.00-390.00万,//img2.bitautoimg.com/autoalbum/files/20220909/784/202209094333271286278489017_6.png,https://car.yiche.com/huracan/,兰博基尼,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2021款 5.2L STO, 2020款 5.2L EVO RWD, 2020款 5.2L EVO RWD Spyder, 2019款 5.2L EVO, 2019款 5.2L EVO Spyder"
凯迪拉克CT4-V,暂无,//img4.bitautoimg.com/autoalbum/files/20220523/881/202205231507329397788171103_6.png,https://car.yiche.com/kaidilakect4v/,凯迪拉克,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2022款 基本版, 2022款 Blackwing"
凯迪拉克CT5-V,暂无,//img2.bitautoimg.com/autoalbum/files/20220523/812/202205231320329376981207062_6.png,https://car.yiche.com/ct5v/,凯迪拉克,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2022款 基本版, 2022款 Blackwing"
凯雷德,暂无,//img4.bitautoimg.com/autoalbum/files/20200205/124/0459491247_6.jpg,https://car.yiche.com/kaidilakekaileide/,凯迪拉克,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png, 2021款 顶配版
Celestiq,暂无,//img4.bitautoimg.com/autoalbum/files/20200630/020/0254280208_6.jpg,https://car.yiche.com/kaidilakecelestiq/,凯迪拉克,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png, 2023款 四驱 顶配版
凯迪拉克GT4,暂无,//img1.bitautoimg.com/autoalbum/files/20221201/813/202212015249989440481317605_6.png,https://car.yiche.com/kaidilakegt4/,凯迪拉克,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png, 2023款 2.0T 顶配版
ROBO-01,39.98万,//img4.bitautoimg.com/autoalbum/files/20221124/610/202211244027927696561034512_6.png,https://car.yiche.com/jidusimucar/,集度,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png, 2023款 600km+ 探月限定版
凯迪拉克CT5,27.97-36.07万,//img3.bitautoimg.com/autoalbum/files/20221207/283/202212073055040005928323046_6.png,https://car.yiche.com/kaidilakect5-5895/,凯迪拉克,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2022款 28T 风尚型, 2022款 28T 豪华型(标准版), 2022款 28T 尊贵型, 2022款 28T 铂金型, 2022款 28T 铂金超级辅助驾驶版"
星影VLS,85.80-138.00万,//img1.bitautoimg.com/autoalbum/files/20220515/950/202205152764262034495018373_6.png,https://car.yiche.com/xingyingvls/,焜驰,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2022款 2.0T VLS500, 2022款 2.0T VLS550, 2022款 2.0T VLS600"
Aventador,暂无,//img1.bitautoimg.com/autoalbum/files/20180803/916/1136329168_6.png,https://car.yiche.com/aventador/,兰博基尼,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png, 2022款 LP780-4 Ultimae
Urus,294.11-329.73万,//img3.bitautoimg.com/autoalbum/files/20230201/268/202302012292524694626865301_6.png,https://car.yiche.com/urus/,兰博基尼,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2023款 4.0T V8 S, 2022款 4.0T V8 Performante, 2021款 4.0T V8"
豪越,10.36-14.26万,//img2.bitautoimg.com/autoalbum/files/20221125/453/202211252986936537445316277_6.png,https://car.yiche.com/jilivx11/,吉利汽车,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2022款 1.8TD 双离合 进取型 7座, 2022款 1.8TD 双离合 豪华型 7座, 2022款 1.8TD 双离合 黑金限定版 7座, 2022款 1.8TD 双离合 旗舰型 7座, 2022款 1.8TD 双离合 进取型 5座, 2022款 1.8TD 手自一体 舒适型 5座, 2022款 1.8TD 手自一体 舒适型 7座, 2022款 1.8TD 双离合 豪华型 5座, 2022款 1.8TD 手自一体 尊贵型 5座, 2022款 1.8TD 手自一体 尊贵型 7座, 2022款 1.8TD 双离合 黑金限定版 5座, 2022款 1.8TD 双离合 旗舰型 5座"
远景X6,7.59-8.99万,//img4.bitautoimg.com/autoalbum/files/20211216/243/20211216690964278024369714_6.png,https://car.yiche.com/jiliyuanjingx6/,吉利汽车,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2021款 PRO 1.4T 手动 豪华版, 2021款 PRO 1.4T 手动 尊贵版, 2021款 PRO 1.4T 自动 尊贵版"
吉利ICON,10.99-12.99万,//img3.bitautoimg.com/autoalbum/files/20220919/257/202209192366356857225737056_6.png,https://car.yiche.com/jiliicon/,吉利汽车,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2023款 1.5T 双离合巧克力醇巧版, 2023款 1.5T 双离合巧克力醇臻版"
名爵ZS,8.58-9.98万,//img1.bitautoimg.com/autoalbum/files/20220808/365/202208084248997193936538289_6.png,https://car.yiche.com/mgzs/,名爵,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2022款 180DVVT 手动全球百万858版, 2022款 180DVVT CVT全球百万918版, 2022款 180DVVT CVT全球百万958版, 2022款 180DVVT CVT运动版"
MG ONE,9.98-12.98万,//img2.bitautoimg.com/autoalbum/files/20211105/398/1047423983_6.jpg,https://car.yiche.com/mgone/,名爵,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2022款 数智运动 1.5T CVT α 初创版, 2022款 数智运动 1.5T CVT α 标准版, 2022款 数智运动 1.5T CVT α 进阶版, 2022款 质享生活 1.5T CVT β 大满足998版, 2022款 质享生活 1.5T CVT β 大满足1078版, 2022款 质享生活 1.5T CVT β 大满足1128版, 2022款 质享生活 1.5T CVT β 大满足1228版"
名爵6 PHEV,14.28-19.98万,//img2.bitautoimg.com/autoalbum/files/20200821/780/0422407807_6.jpg,https://car.yiche.com/mingjue6chadianhundong/,名爵,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2021款 XPOWER 大师版, 2020款 混动领潮风尚版, 2020款 混动领潮豪华版, 2020款 混动Trophy旗舰版, 2020款 混动Trophy智驾旗舰版"
MG5天蝎座,10.29-11.79万,//img3.bitautoimg.com/autoalbum/files/20220303/705/202203031556628898470562865_6.png,https://car.yiche.com/mg5tianxiezuo/,名爵,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2022款 1.5T 双离合 豪华版, 2022款 1.5T 双离合 Trophy运动豪享版, 2022款 1.5T 双离合 Trophy运动旗舰版"
名爵5,6.79-9.99万,//img4.bitautoimg.com/autoalbum/files/20201026/293/0503352939_6.jpg,https://car.yiche.com/mg5/,名爵,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2022款 180DVVT 手动青春风尚版, 2022款 180DVVT 手动青春豪华版, 2022款 180DVVT CVT青春风尚版, 2022款 180DVVT CVT青春豪华版, 2022款 180DVVT CVT青春旗舰版, 2022款 300TGI 双离合潮越豪享版, 2022款 300TGI 双离合潮越旗舰版"
名爵6,10.38-13.98万,//img2.bitautoimg.com/autoalbum/files/20210714/151/0302241519_6.jpg,https://car.yiche.com/mingjuemg6/,名爵,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2021款 1.5T 双离合 领潮版, 2021款 PRO 1.5T 双离合 领潮豪华版, 2021款 PRO 1.5T 双离合 Trophy 豪华版, 2021款 PRO 1.5T 双离合 Trophy 旗舰版, 2021款 PRO 1.5T 双离合 Trophy 智驾旗舰版"
马自达CX-8,25.88-33.08万,//img2.bitautoimg.com/autoalbum/files/20190114/281/0428402819_6.png,https://car.yiche.com/mazidacx8-5462/,马自达,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2019款 2.5L 手自一体 两驱 豪华版, 2019款 2.5L 手自一体 两驱 尊贵版, 2019款 2.5L 手自一体 四驱 尊享版, 2019款 2.5L 手自一体 四驱 旗舰版"
GranTurismo Folgore,暂无,//img1.bitautoimg.com/autoalbum/files/20220415/200/202204152409001353320062595_6.png,https://car.yiche.com/granturismoev/,玛莎拉蒂,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png, 2023款 Folgore
GranTurismo,暂无,//img1.bitautoimg.com/autoalbum/files/20180802/018/0339060183_6.png,https://car.yiche.com/mashaladigt/,玛莎拉蒂,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2023款 3.0T Modena, 2023款 3.0T Trofeo"
玛莎拉蒂MC20,237.00-329.88万,//img2.bitautoimg.com/autoalbum/files/20221124/376/202211245757928085037670830_6.png,https://car.yiche.com/mashaladimc20/,玛莎拉蒂,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2023款 3.0T 标准版, 2023款 3.0T Cielo, 2023款 3.0T Cielo PrimaSerie首发限量版"
Quattroporte,141.75-171.08万,//img3.bitautoimg.com/autoalbum/files/20220919/999/202209194002357879199930463_6.png,https://car.yiche.com/zongcai/,玛莎拉蒂,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2022款 3.0T GT, 2022款 3.0T MODENA Q4, 2021款 3.0T 标准版, 2021款 3.0T S Q4 豪华版"
Levante,91.78-101.98万,//img1.bitautoimg.com/autoalbum/files/20220919/263/202209193894357861226334203_6.png,https://car.yiche.com/mashaladilevante/,玛莎拉蒂,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2023款 2.0T GT, 2023款 3.0T Modena"
Grecale,65.08-106.38万,//img4.bitautoimg.com/autoalbum/files/20221019/532/202210194446617595753288003_6.png,https://car.yiche.com/grecale/,玛莎拉蒂,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2023款 2.0T GT, 2023款 2.0T GT PrimaSerie 首发限量版, 2023款 2.0T Modena, 2023款 3.0T Trofeo, 2023款 3.0T Trofeo PrimaSerie 首发限量版"
MINI新能源,暂无,//img3.bitautoimg.com/autoalbum/files/20220919/213/202209194090357936421337149_6.png,https://car.yiche.com/minichundiandong/,MINI,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2022款 Cooper SE, 2021款 JCW Pacesetter"
MINI JCW COUNTRYMAN,43.23万,//img1.bitautoimg.com/autoalbum/files/20210309/010/0320280109_6.jpg,https://car.yiche.com/countrymanjcw/,MINI,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png, 2023款 改款 2.0T JOHN COOPER WORKS
MINI JCW CLUBMAN,41.13-41.73万,//img4.bitautoimg.com/autoalbum/files/20221124/907/202211242659927104390796149_6.png,https://car.yiche.com/clubmanjcw/,MINI,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2023款 改款 2.0T JOHN COOPER WORKS ALL-IN, 2023款 2.0T JOHN COOPER WORKS 自在特别版"
MINI JCW,35.73-36.43万,//img4.bitautoimg.com/autoalbum/files/20210602/343/1133153431_6.jpg,https://car.yiche.com/minijcw-4020/,MINI,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2023款 改款 2.0T JOHN COOPER WORKS ALL-IN, 2023款 2.0T JOHN COOPER WORKS Pat Moss纪念版"
MINI CABRIO,31.81-37.83万,//img4.bitautoimg.com/autoalbum/files/20221124/535/202211246767930053153546915_6.png,https://car.yiche.com/minicoupe/,MINI,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2023款 改款 1.5T COOPER CABRIO 艺术家, 2023款 改款 2.0T COOPER S CABRIO 艺术家, 2023款 改款 2.0T COOPER S CABRIO 执迷特别版"
MINI CLUBMAN,27.83-34.96万,//img2.bitautoimg.com/autoalbum/files/20220919/147/202209194080357920114771045_6.png,https://car.yiche.com/minicooper/,MINI,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2023款 改款 1.5T COOPER 经典派, 2023款 改款 1.5T COOPER 鉴赏家, 2023款 改款 2.0T COOPER S 鉴赏家, 2023款 2.0T COOPER S 自在特别版, 2023款 2.0T COOPER S 弧光限量版"
MINI COUNTRYMAN,24.98-35.76万,//img4.bitautoimg.com/autoalbum/files/20210309/444/0320114445_6.jpg,https://car.yiche.com/countryman/,MINI,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2023款 改款 1.5T COOPER 经典派, 2023款 改款 1.5T COOPER 鉴赏家, 2023款 改款 1.5T COOPER ALL4 鉴赏家, 2023款 1.5T COOPER ALL4 不羁特别版, 2023款 2.0T COOPER S 鉴赏家, 2023款 改款二 2.0T COOPER S ALL4 鉴赏家, 2023款 改款 2.0T COOPER S ALL4 不羁特别版"
Ghibli,86.98-94.88万,//img2.bitautoimg.com/autoalbum/files/20220919/103/202209193944357870310321485_6.png,https://car.yiche.com/ghibli/,玛莎拉蒂,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2023款 2.0T GT, 2023款 3.0T Modena"
MINI,19.98-32.06万,//img4.bitautoimg.com/autoalbum/files/20220921/877/202209211075373233987718869_6.png,https://car.yiche.com/mini-3297/,MINI,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2023款 1.5T ONE, 2023款 1.5T ONE 五门版, 2023款 改款 1.5T COOPER 艺术家, 2023款 改款 1.5T COOPER 艺术家 五门版, 2023款 1.5T COOPER 弧光特别版, 2023款 1.5T COOPER 弧光特别版 五门版, 2023款 1.5T COOPER 艺术家, 2023款 1.5T COOPER 艺术家 五门版, 2023款 改款 2.0T COOPER S 艺术家, 2023款 改款 2.0T COOPER S 赛车手, 2023款 改款 2.0T COOPER S 艺术家 五门版, 2023款 2.0T COOPER S 弧光特别版, 2023款 2.0T COOPER S 弧光特别版 五门版, 2023款 2.0T COOPER S 艺术家, 2023款 2.0T COOPER S 艺术家 五门版, 2023款 2.0T COOPER S 赛车手, 2022款 1.5T COOPER 执迷特别版, 2022款 1.5T COOPER 执迷特别版 五门版, 2022款 2.0T COOPER S 执迷特别版, 2022款 2.0T COOPER S 执迷特别版 五门版"
Modern in,13.98-24.98万,//img4.bitautoimg.com/autoalbum/files/20221206/988/202212061657031067298847346_6.png,https://car.yiche.com/modernin/,摩登汽车,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2023款 420km 时尚版, 2023款 420km 经典Pro版, 2023款 420km 尊享版, 2023款 610km 时尚版, 2023款 610km 精英版, 2023款 610km 出行Plus版, 2023款 610km 尊享版"
Grecale Folgore,暂无,//img4.bitautoimg.com/autoalbum/files/20220428/902/20220428842111625690263884_6.png,https://car.yiche.com/grecalefolgore/,玛莎拉蒂,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png, 2022款 105kWh
MINI ACEMAN,暂无,//img1.bitautoimg.com/autoalbum/files/20220727/481/20220727770888077448186138_6.png,https://car.yiche.com/miniaceman/,MINI,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png, 2022款 顶配版
